City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,Tres Arroyos,-38.3739,-60.2798,67.46,40,100,8.9,AR,1621104130
356,Bathurst,-33.4166,149.5806,27.0,94,2,2.8,AU,1621104130
357,Hirara,24.8,125.2833,78.89,91,4,19.42,JP,1621104131
358,Tiznit Province,29.5833,-9.5,78.8,30,0,1.81,MA,1621104131
359,Verkhnevilyuysk,63.4453,120.3167,43.77,60,98,5.46,RU,1621104131
360,Santa Cruz de Tenerife,28.4682,-16.2546,69.01,88,75,28.77,ES,1621104132
361,Ulverstone,-41.15,146.1667,45.0,87,99,1.99,AU,1621104132
362,Francisco Sá,-16.4758,-43.4883,82.4,32,0,4.61,BR,1621104133
363,Kristinehamn,59.3098,14.1081,55.4,100,75,4.61,SE,1621104133
364,Porto Belo,-27.1578,-48.5531,72.0,78,40,4.61,BR,1621103940
365,Barguzin,53.6167,109.6167,39.65,85,84,7.27,RU,1621104134
366,Lata,40.1629,-8.3327,66.2,82,75,5.75,PT,1621104134
367,Cockburn Town,21.4612,-71.1419,84.2,65,40,9.22,TC,1621104023
368,Umuarama,-23.7664,-53.325,77.11,37,0,2.28,BR,1621103996
369,Roblin,51.23,-101.3565,65.62,44,24,5.01,CA,1621103861
370,Omsukchan,62.5333,155.8,18.01,94,72,6.42,RU,1621104135
371,Eyemouth,55.8713,-2.0901,52.0,69,41,4.0,GB,1621104135
372,Arrondissement de Rodez,44.5,2.5833,53.6,94,90,6.91,FR,1621104136
373,Paso de los Toros,-32.8167,-56.5167,69.8,43,0,4.61,UY,1621104136
374,Burē,10.7,37.0667,59.22,81,100,4.29,ET,1621104014
375,Faya,18.3851,42.4509,73.4,68,20,8.05,SA,1621104137
376,Fare,-16.7,-151.0167,81.01,75,100,17.78,PF,1621104137
377,Sassandra,4.95,-6.0833,80.37,81,81,6.35,CI,1621104138
378,Saint Paul,44.9444,-93.0933,69.8,46,40,4.61,US,1621104000
379,Niono,14.2526,-5.993,98.55,19,72,3.04,ML,1621104138
380,Asău,46.4333,26.4,55.0,59,48,2.15,RO,1621104138
381,Sur,22.5667,59.5289,89.98,46,3,9.19,OM,1621104139
382,Viseu,40.661,-7.9097,62.01,88,100,5.99,PT,1621104139
383,Payakumbuh,-0.2202,100.6308,71.56,97,95,2.37,ID,1621104140
384,Dungarvan,52.0881,-7.6253,54.0,83,80,1.99,IE,1621104140
385,Yong’an,39.6957,113.6871,42.1,92,100,5.26,CN,1621104140
386,Matola,-25.9622,32.4589,75.2,57,20,10.36,MZ,1621104141
387,North Platte,41.1239,-100.7654,72.0,49,75,11.5,US,1621103970
388,Chicama,-7.8447,-79.1469,68.0,77,20,11.5,PE,1621104142
389,Columbus,39.9612,-82.9988,73.0,26,40,6.91,US,1621104129
390,Newtownards,54.5924,-5.6909,52.0,76,90,10.36,GB,1621104142
391,General Roca,-39.0333,-67.5833,60.8,51,0,2.06,AR,1621104143
392,Marataizes,-21.0433,-40.8244,72.54,66,25,7.94,BR,1621104143
393,Baoro,5.6667,15.9667,74.46,83,95,1.66,CF,1621104143
394,Nishihara,26.1842,127.7558,78.8,94,75,16.11,JP,1621104144
395,Maxixe,-23.8597,35.3472,75.2,88,0,4.61,MZ,1621104144
396,Port Moresby,-9.4431,147.1797,75.87,91,44,6.69,PG,1621104145
397,Plyussa,58.4308,29.3654,54.72,97,100,4.05,RU,1621104145
398,Along,28.1667,94.7667,64.78,85,86,1.19,IN,1621103890
399,Bolitoc,15.7395,119.8769,81.75,71,48,4.09,PH,1621104145
400,Yulara,-25.2406,130.9889,53.6,62,100,10.36,AU,1621104146
401,Mayumba,-3.432,10.6554,79.93,87,98,6.35,GA,1621104147
402,Newport,51.5877,-2.9984,54.0,78,13,3.0,GB,1621104079
403,Xuanzhou,30.9525,118.7553,72.66,97,100,4.03,CN,1621104147
404,Tessalit,20.1986,1.0114,98.94,12,71,7.52,ML,1621104148
405,Henties Bay,-22.116,14.2845,64.17,83,0,9.89,NA,1621104148
406,Hobyo,5.3505,48.5268,81.61,81,100,25.9,SO,1621104148
407,Kumul,42.8,93.45,69.01,17,33,13.33,CN,1621103948
408,Katima Mulilo,-17.5,24.2667,66.81,36,91,2.66,NA,1621104149
409,Tonantins,-2.8731,-67.8022,76.15,93,100,0.34,BR,1621104149
410,Shubarkuduk,49.1447,56.4872,75.58,32,97,7.47,KZ,1621104150
411,Fort Nelson,58.8053,-122.7002,53.6,54,75,4.61,CA,1621104150
412,Hualmay,-11.0964,-77.6139,69.69,70,9,8.28,PE,1621104151
413,Rio Grande,-32.035,-52.0986,66.2,55,0,5.75,BR,1621104151
414,Bundaberg,-24.85,152.35,55.4,58,1,10.36,AU,1621104151
415,Villa Carlos Paz,-31.4241,-64.4978,75.0,46,0,9.22,AR,1621104152
416,Cravo Norte,6.3017,-70.2041,87.44,57,100,4.72,CO,1621104152
417,Mehamn,71.0357,27.8492,35.56,83,100,17.0,NO,1621104152
418,Portland,45.5234,-122.6762,71.01,48,0,1.01,US,1621104153
419,Madang,-5.2246,145.7966,78.57,90,77,2.95,PG,1621104153
420,Lodja,-3.4833,23.4333,76.55,72,50,1.07,CD,1621104154
421,Alugan,12.2188,125.4808,80.58,85,100,10.16,PH,1621104154
422,Kikwit,-5.041,18.8162,77.13,62,15,0.96,CD,1621104155
423,Chanute,37.6792,-95.4572,66.2,68,90,11.5,US,1621104006
424,Kurkino,53.4257,38.6582,57.42,84,1,7.96,RU,1621104155
425,Lakatoro,-16.0999,167.4164,79.16,85,97,6.17,VU,1621104156
426,Srīvardhan,18.0333,73.0167,81.73,81,100,4.43,IN,1621104156
427,Bourne,52.7667,-0.3833,53.01,87,75,3.44,GB,1621104156
428,Quesnel,52.9999,-122.5029,60.8,44,75,5.75,CA,1621104157
429,Canutama,-6.5339,-64.3831,79.36,85,100,1.88,BR,1621104157
430,Mgandu,-5.95,34.1333,67.87,64,100,4.03,TZ,1621104158
431,Tura,25.5198,90.2201,72.91,86,0,4.47,IN,1621104158
432,Saint-Augustin,51.226,-58.6502,48.31,52,100,12.97,CA,1621104158
433,Bumba,2.1833,22.4667,72.46,92,99,1.92,CD,1621104159
434,Makkah al Mukarramah,21.4267,39.8261,84.4,36,0,4.88,SA,1621104160
435,Sémbé,1.6481,14.5806,72.79,96,89,1.45,CG,1621104160
436,Pinyug,60.251,47.7842,57.76,95,100,4.09,RU,1621104160
437,Methóni,36.8197,21.7049,66.2,68,1,5.75,GR,1621104161
438,Sakaiminato,35.55,133.2333,71.6,78,90,14.97,JP,1621103954
439,Leh,34.1667,77.5833,41.86,47,80,6.13,IN,1621104161
440,Biak,-0.9131,122.8766,76.62,86,95,7.02,ID,1621104162
441,Waingapu,-9.6567,120.2641,75.49,80,13,10.74,ID,1621104162
442,Springdale,36.1867,-94.1288,66.99,63,90,11.5,US,1621104010
443,Pozo Colorado,-23.4923,-58.7972,80.98,46,100,2.66,PY,1621104163
444,Esim,4.8699,-2.2405,80.83,79,12,6.82,GH,1621104163
445,Coquimbo,-29.9533,-71.3436,59.0,82,90,8.05,CL,1621104163
446,Belmonte,-15.8631,-38.8828,78.8,57,0,5.75,BR,1621104164
447,Kieta,-6.2167,155.6333,80.08,84,99,6.06,PG,1621104164
448,Pundaguitan,6.3711,126.1689,82.4,76,86,11.9,PH,1621104164
449,Te Anau,-45.4167,167.7167,40.39,97,100,2.95,NZ,1621104165
450,Christchurch,-43.5333,172.6333,48.0,100,9,2.3,NZ,1621104165
451,Alofi,-19.0595,-169.9187,73.4,94,7,4.61,NU,1621104166
452,Nouadhibou,20.931,-17.0347,71.6,68,31,24.16,MR,1621104066
453,Dzaoudzi,-12.7887,45.2699,82.4,78,0,5.75,YT,1621104166
454,Muisne,0.6,-80.0333,82.4,83,75,8.05,EC,1621104167
455,Kamojimachō-jōgejima,34.0667,134.35,66.2,94,75,18.41,JP,1621104167
456,Alegre,-20.7636,-41.5331,71.49,79,59,2.46,BR,1621104168
457,Strezhevoy,60.7333,77.5889,44.6,81,0,6.71,RU,1621104168
458,Kiruna,67.8557,20.2251,35.6,100,90,5.75,SE,1621104168
459,Luganville,-15.5333,167.1667,77.95,88,100,6.24,VU,1621104169
460,Atikokan,48.7555,-91.6216,59.5,61,100,5.44,CA,1621104170
461,Tullahoma,35.362,-86.2094,75.0,33,1,8.05,US,1621103935
462,Abhar,36.1468,49.218,56.26,71,5,4.88,IR,1621104170
463,Béré,9.3202,16.1552,92.71,32,92,5.28,TD,1621104171
464,Isangel,-19.55,169.2667,76.41,83,65,7.16,VU,1621104171
465,Antofagasta,-23.65,-70.4,62.6,72,90,14.97,CL,1621104172
466,Lang Suan,9.9456,99.0785,80.58,84,78,2.26,TH,1621104172
467,Kozan,37.4552,35.8157,70.0,88,0,4.61,TR,1621104172
468,Krasnozatonskiy,61.6758,50.9794,64.4,68,75,4.47,RU,1621104173
469,Vetovo,43.7,26.2667,59.54,85,100,8.52,BG,1621104173
470,Vilhena,-12.7406,-60.1458,86.0,54,40,9.22,BR,1621104174
471,Tsiroanomandidy,-18.7667,46.0333,68.5,66,89,2.17,MG,1621104174
472,Bonthe,7.5264,-12.505,81.25,82,99,6.87,SL,1621104175
473,Atbasar,51.8,68.3333,65.71,54,88,1.25,KZ,1621104073
474,Sosnovo-Ozerskoye,52.5249,111.5418,38.12,57,28,13.67,RU,1621104175
475,Birjand,32.8663,59.2211,68.0,17,0,4.61,IR,1621104176
476,Krasnyy Chikoy,50.3643,108.7512,37.36,67,16,3.76,RU,1621104176
477,Viedma,-40.8135,-62.9967,64.24,47,20,12.41,AR,1621104176
478,Rome,43.2128,-75.4557,73.4,23,1,14.97,US,1621104177
479,Progreso,21.2833,-89.6667,93.99,43,75,8.05,MX,1621104177
480,Magadan,59.5667,150.8,34.39,99,100,5.84,RU,1621104178
481,Berlin,52.5244,13.4105,62.01,51,20,6.91,DE,1621103907
482,Pontes e Lacerda,-15.2261,-59.3353,90.52,34,40,1.92,BR,1621104178
483,Talaya,61.3833,152.75,28.15,88,16,6.02,RU,1621104179
484,Pustoshka,56.3355,29.369,53.47,95,65,3.31,RU,1621104179
485,Córdoba,-31.4135,-64.1811,75.0,46,0,9.22,AR,1621104179
486,Laguna,38.421,-121.4238,66.99,63,1,6.02,US,1621104180
487,Waitati,-45.75,170.5667,45.0,91,100,7.0,NZ,1621104180
488,Boyuibe,-20.4167,-63.2833,71.73,58,100,4.7,BO,1621104181
489,Marquette,46.5333,-87.6335,63.0,42,100,4.0,US,1621104181
490,Beberibe,-4.1797,-38.1306,84.2,74,40,11.5,BR,1621104181
491,Līsakovsk,52.5369,62.4936,71.58,31,11,11.25,KZ,1621104182
492,Copiapó,-27.3667,-70.3333,59.0,82,90,2.3,CL,1621104182
493,Nadym,65.5333,72.5167,36.0,48,100,13.27,RU,1621104183
494,Colomi,-17.35,-65.8667,75.99,19,90,1.99,BO,1621104183
495,Adrar,20.5022,-10.0711,91.35,12,3,5.82,MR,1621104184
496,Autazes,-3.5797,-59.1306,84.9,69,92,2.44,BR,1621104184
497,Gold Coast,-28.0,153.4333,57.2,51,0,10.36,AU,1621104184
498,Matelândia,-25.2408,-53.9964,81.0,50,20,3.44,BR,1621104185
499,Soverato Marina,38.685,16.5499,64.4,77,40,16.11,IT,1621104185
500,Perth,-31.9333,115.8333,66.99,45,0,12.66,AU,1621104036
501,Danilovka,50.3557,44.1168,66.31,47,7,9.57,RU,1621104186
502,Port Pirie,-33.1833,138.0167,55.4,67,90,2.3,AU,1621104186
503,Estelle,29.8458,-90.1067,80.01,57,75,10.36,US,1621104187
504,Gallup,35.5281,-108.7426,75.99,16,1,16.11,US,1621104187
505,Mossamedes,-15.1961,12.1522,74.73,63,0,8.57,AO,1621104187
506,Mount Isa,-20.7333,139.5,60.8,27,0,13.8,AU,1621104188
507,Moree,-29.4667,149.85,37.4,81,0,8.05,AU,1621104188
508,St. George's,12.0564,-61.7485,86.0,70,40,20.71,GD,1621104189
509,Bubaque,11.2833,-15.8333,77.65,82,44,17.11,GW,1621104189
510,Bogandinskiy,56.8937,65.8938,69.8,43,0,8.95,RU,1621104189
511,Gonbad-e Kāvūs,37.25,55.1672,69.8,78,100,3.58,IR,1621104190
512,Umm Kaddadah,13.6017,26.6876,86.61,7,35,8.52,SD,1621104190
513,Jiwani,25.05,61.7417,83.82,79,0,8.86,PK,1621104191
514,Andra,62.5147,65.8878,51.26,81,19,8.23,RU,1621104191
515,Cayenne,4.9333,-52.3333,78.01,94,75,2.3,GF,1621104134
516,Great Yarmouth,52.6083,1.7305,50.0,93,90,9.22,GB,1621104192
517,Kudahuvadhoo,2.6708,72.8944,84.76,71,100,18.59,MV,1621104082
518,Kotri,25.366,68.3122,88.48,49,36,12.86,PK,1621104192
519,Ancud,-41.8697,-73.8203,57.99,87,20,3.44,CL,1621104193
520,Lakeway,30.3638,-97.9796,81.0,57,75,9.22,US,1621104194
521,Chara,56.9064,118.2631,36.86,64,23,1.5,RU,1621104194
522,Sinnamary,5.3833,-52.95,80.22,82,43,13.51,GF,1621104195
523,San Jose,37.3394,-121.895,68.0,62,75,3.44,US,1621103940
524,Prainha,-1.8,-53.48,86.34,59,78,2.64,BR,1621104195
525,Pochutla,15.7432,-96.4661,93.2,49,40,11.5,MX,1621104195
526,Gongzhuling,43.5008,124.8198,48.34,42,77,1.39,CN,1621104196
527,Simpang,-1.2667,104.0833,75.54,97,100,2.77,ID,1621104197
